stitch_flat_id,stitch_stereo_id,label_umls_id,placebo,frequency_description,frequency_lower,frequency_upper,meddra_concept_type,meddra_umls_id,side_effect_name,is_placebo,sider_version,candidate_name
CID100005291,CID000005291,C0015967,,12.9%,0.129,0.129,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,13.2%,0.132,0.132,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,15.4%,0.154,0.154,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,16%,0.16,0.16,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,17%,0.17,0.17,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,17.8%,0.178,0.178,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,2%,0.02,0.02,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,2.8%,0.028,0.028,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,20.4%,0.204,0.204,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,21%,0.21,0.21,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,25%,0.25,0.25,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,3%,0.03,0.03,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,3.4%,0.034,0.034,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,38.6%,0.386,0.386,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,39%,0.39,0.39,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,4.9%,0.049,0.049,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,41%,0.41,0.41,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,42.4%,0.424,0.424,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,42.6%,0.426,0.426,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,5%,0.05,0.05,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,6.2%,0.062,0.062,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,7%,0.07,0.07,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,8%,0.08,0.08,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,9.6%,0.096,0.096,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015967,,common,0.01,1,PT,C0015967,Body temperature increased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0151825,,1.6%,0.016,0.016,PT,C0151825,Bone pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0151825,,11.3%,0.113,0.113,PT,C0151825,Bone pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0151825,,15.6%,0.156,0.156,PT,C0151825,Bone pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0151825,,3.4%,0.034,0.034,PT,C0151825,Bone pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0151825,,very common,0.1,1,PT,C0151825,Bone pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0006114,,postmarketing,0,0.001,PT,C1527311,Brain oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0006114,,rare,0,0.001,PT,C1527311,Brain oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C2225524,,infrequent,0.001,0.01,PT,C2225524,Breast enlargement,FALSE,4.1,imatinib
CID100005291,CID000005291,C2225524,,uncommon,0.001,0.01,PT,C2225524,Breast enlargement,FALSE,4.1,imatinib
CID100005291,CID000005291,C0018790,,rare,0,0.001,PT,C0018790,Cardiac arrest,FALSE,4.1,imatinib
CID100005291,CID000005291,C0018799,,postmarketing,0,0.001,PT,C0018799,Cardiac disorder,FALSE,4.1,imatinib
CID100005291,CID000005291,C0018799,,rare,0,0.001,PT,C0018799,Cardiac disorder,FALSE,4.1,imatinib
CID100005291,CID000005291,C0018801,,infrequent,0.001,0.01,PT,C0018801,Cardiac failure,FALSE,4.1,imatinib
CID100005291,CID000005291,C0018802,,uncommon,0.001,0.01,PT,C0018802,Cardiac failure congestive,FALSE,4.1,imatinib
CID100005291,CID000005291,C0007177,,postmarketing,0,0.001,PT,C0007177,Cardiac tamponade,FALSE,4.1,imatinib
CID100005291,CID000005291,C0007177,,rare,0,0.001,PT,C0007177,Cardiac tamponade,FALSE,4.1,imatinib
CID100005291,CID000005291,C0086543,,rare,0,0.001,PT,C0086543,Cataract,FALSE,4.1,imatinib
CID100005291,CID000005291,C0007642,,uncommon,0.001,0.01,PT,C0007642,Cellulitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C2937358,,0%,0,0,PT,C2937358,Cerebral haemorrhage,FALSE,4.1,imatinib
CID100005291,CID000005291,C2937358,,1%,0.01,0.01,PT,C2937358,Cerebral haemorrhage,FALSE,4.1,imatinib
CID100005291,CID000005291,C2937358,,uncommon,0.001,0.01,PT,C2937358,Cerebral haemorrhage,FALSE,4.1,imatinib
CID100005291,CID000005291,C0007971,,uncommon,0.001,0.01,PT,C0007971,Cheilitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0008031,,0.4%,0.004,0.004,PT,C0008031,Chest pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0008031,,0.8%,0.008,0.008,PT,C0008031,Chest pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0008031,,10%,0.1,0.1,PT,C0008031,Chest pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0008031,,11%,0.11,0.11,PT,C0008031,Chest pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0008031,,2%,0.02,0.02,PT,C0008031,Chest pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0008031,,7%,0.07,0.07,PT,C0008031,Chest pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0008031,,uncommon,0.001,0.01,PT,C0008031,Chest pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0085593,,10.2%,0.102,0.102,PT,C0085593,Chills,FALSE,4.1,imatinib
CID100005291,CID000005291,C0085593,,11%,0.11,0.11,PT,C0085593,Chills,FALSE,4.1,imatinib
CID100005291,CID000005291,C0085593,,3%,0.03,0.03,PT,C0085593,Chills,FALSE,4.1,imatinib
CID100005291,CID000005291,C0085593,,4.6%,0.046,0.046,PT,C0085593,Chills,FALSE,4.1,imatinib
CID100005291,CID000005291,C0085593,,common,0.01,1,PT,C0085593,Chills,FALSE,4.1,imatinib
CID100005291,CID000005291,C0424790,,0%,0,0,PT,C0085593,Chills,FALSE,4.1,imatinib
CID100005291,CID000005291,C0424790,,0.2%,0.002,0.002,PT,C0085593,Chills,FALSE,4.1,imatinib
CID100005291,CID000005291,C0424790,,0.4%,0.004,0.004,PT,C0085593,Chills,FALSE,4.1,imatinib
CID100005291,CID000005291,C0424790,,0.8%,0.008,0.008,PT,C0085593,Chills,FALSE,4.1,imatinib
CID100005291,CID000005291,C0424790,,10%,0.1,0.1,PT,C0085593,Chills,FALSE,4.1,imatinib
CID100005291,CID000005291,C0424790,,10.2%,0.102,0.102,PT,C0085593,Chills,FALSE,4.1,imatinib
CID100005291,CID000005291,C0424790,,11%,0.11,0.11,PT,C0085593,Chills,FALSE,4.1,imatinib
CID100005291,CID000005291,C0424790,,12%,0.12,0.12,PT,C0085593,Chills,FALSE,4.1,imatinib
CID100005291,CID000005291,C0424790,,3%,0.03,0.03,PT,C0085593,Chills,FALSE,4.1,imatinib
CID100005291,CID000005291,C0424790,,34%,0.34,0.34,PT,C0085593,Chills,FALSE,4.1,imatinib
CID100005291,CID000005291,C0424790,,4.6%,0.046,0.046,PT,C0085593,Chills,FALSE,4.1,imatinib
CID100005291,CID000005291,C0424790,,8%,0.08,0.08,PT,C0085593,Chills,FALSE,4.1,imatinib
CID100005291,CID000005291,C0424790,,9.3%,0.093,0.093,PT,C0085593,Chills,FALSE,4.1,imatinib
CID100005291,CID000005291,C0424790,,common,0.01,1,PT,C0085593,Chills,FALSE,4.1,imatinib
CID100005291,CID000005291,C0023474,,postmarketing,0,0.001,PT,C0023473,Chronic myeloid leukaemia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009319,,rare,0,0.001,PT,C0009319,Colitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009676,,rare,0,0.001,PT,C0009676,Confusional state,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009760,,common,0.01,1,PT,C0009760,Conjunctival haemorrhage,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009760,,infrequent,0.001,0.01,PT,C0009760,Conjunctival haemorrhage,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009763,,0%,0,0,PT,C0009763,Conjunctivitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009763,,5.2%,0.052,0.052,PT,C0009763,Conjunctivitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009763,,7.6%,0.076,0.076,PT,C0009763,Conjunctivitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009763,,common,0.01,1,PT,C0009763,Conjunctivitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009782,,postmarketing,0,0.001,PT,C0009782,Connective tissue disorder,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,0%,0,0,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,0.2%,0.002,0.002,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,0.4%,0.004,0.004,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,0.7%,0.007,0.007,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,0.9%,0.009,0.009,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,1%,0.01,0.01,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,10%,0.1,0.1,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,10.2%,0.102,0.102,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,11%,0.11,0.11,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,11.4%,0.114,0.114,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,12.8%,0.128,0.128,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,14.4%,0.144,0.144,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,14.8%,0.148,0.148,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,15%,0.15,0.15,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,16%,0.16,0.16,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,2%,0.02,0.02,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,4.1%,0.041,0.041,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,5.1%,0.051,0.051,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,6%,0.06,0.06,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,8.8%,0.088,0.088,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,9%,0.09,0.09,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,9.6%,0.096,0.096,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,,common,0.01,1,PT,C0009806,Constipation,FALSE,4.1,imatinib
CID100005291,CID000005291,C0009806,placebo,0.3%,0.003,0.003,PT,C0009806,Constipation,TRUE,4.1,imatinib
CID100005291,CID000005291,C0009806,placebo,17.7%,0.177,0.177,PT,C0009806,Constipation,TRUE,4.1,imatinib
CID100005291,CID000005291,C0009938,,uncommon,0.001,0.01,PT,C0009938,Contusion,FALSE,4.1,imatinib
CID100005291,CID000005291,C0036572,,rare,0,0.001,PT,C0036572,Convulsion,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,,0%,0,0,PT,C0010200,Cough,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,,0.2%,0.002,0.002,PT,C0010200,Cough,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,,0.6%,0.006,0.006,PT,C0010200,Cough,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,,0.8%,0.008,0.008,PT,C0010200,Cough,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,,0.9%,0.009,0.009,PT,C0010200,Cough,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,,11%,0.11,0.11,PT,C0010200,Cough,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,,12.5%,0.125,0.125,PT,C0010200,Cough,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,,14%,0.14,0.14,PT,C0010200,Cough,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,,14.5%,0.145,0.145,PT,C0010200,Cough,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,,16.1%,0.161,0.161,PT,C0010200,Cough,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,,17%,0.17,0.17,PT,C0010200,Cough,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,,17.4%,0.174,0.174,PT,C0010200,Cough,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,,20%,0.2,0.2,PT,C0010200,Cough,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,,21.6%,0.216,0.216,PT,C0010200,Cough,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,,23.1%,0.231,0.231,PT,C0010200,Cough,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,,26%,0.26,0.26,PT,C0010200,Cough,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,,27%,0.27,0.27,PT,C0010200,Cough,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,,3.2%,0.032,0.032,PT,C0010200,Cough,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,,4.5%,0.045,0.045,PT,C0010200,Cough,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,,common,0.01,1,PT,C0010200,Cough,FALSE,4.1,imatinib
CID100005291,CID000005291,C0010200,placebo,0%,0,0,PT,C0010200,Cough,TRUE,4.1,imatinib
CID100005291,CID000005291,C0010200,placebo,11.3%,0.113,0.113,PT,C0010200,Cough,TRUE,4.1,imatinib
CID100005291,CID000005291,C0010709,,postmarketing,0,0.001,PT,C0010709,Cyst,FALSE,4.1,imatinib
CID100005291,CID000005291,C1384666,,uncommon,0.001,0.01,PT,C0011053,Deafness,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,,0%,0,0,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,,0.3%,0.003,0.003,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,,0.618%,0.00618238,0.00618238,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,,10.9%,0.108696,0.108696,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,,14%,0.14,0.14,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,,16.9%,0.169,0.169,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,,17%,0.17,0.17,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,,2%,0.02,0.02,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,,2.4%,0.024,0.024,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,,2.44%,0.0244216,0.0244216,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,,31.1%,0.311,0.311,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,,31.7%,0.317,0.317,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,,35.8%,0.358,0.358,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,,4.62%,0.0461538,0.0461538,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,,4.7%,0.047,0.047,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,,6%,0.06,0.06,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,,6.6%,0.066,0.066,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,,7%,0.07,0.07,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,,7.1%,0.071,0.071,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,,common,0.01,1,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0003123,placebo,0%,0,0,PT,C0232462,Decreased appetite,TRUE,4.1,imatinib
CID100005291,CID000005291,C0003123,placebo,8.7%,0.087,0.087,PT,C0232462,Decreased appetite,TRUE,4.1,imatinib
CID100005291,CID000005291,C0232462,,0%,0,0,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0232462,,10.1%,0.101,0.101,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0232462,,9.8%,0.098,0.098,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0232462,,uncommon,0.001,0.01,PT,C0232462,Decreased appetite,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011175,,infrequent,0.001,0.01,PT,C0011175,Dehydration,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011175,,uncommon,0.001,0.01,PT,C0011175,Dehydration,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011570,,0%,0,0,PT,C0011570,Depression,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011570,,0.5%,0.005,0.005,PT,C0011570,Depression,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011570,,0.9%,0.009,0.009,PT,C0011570,Depression,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011570,,12.7%,0.127,0.127,PT,C0011570,Depression,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011570,,13.1%,0.131,0.131,PT,C0011570,Depression,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011570,,14.9%,0.149,0.149,PT,C0011570,Depression,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011570,,3.1%,0.031,0.031,PT,C0011570,Depression,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011570,,35.8%,0.358,0.358,PT,C0011570,Depression,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011570,,6.8%,0.068,0.068,PT,C0011570,Depression,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011570,,8.1%,0.081,0.081,PT,C0011570,Depression,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011570,,uncommon,0.001,0.01,PT,C0011570,Depression,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011570,placebo,0.6%,0.006,0.006,PT,C0011570,Depression,TRUE,4.1,imatinib
CID100005291,CID000005291,C0011570,placebo,6.4%,0.064,0.064,PT,C0011570,Depression,TRUE,4.1,imatinib
CID100005291,CID000005291,C0011603,,1.5%,0.015,0.015,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011603,,2.1%,0.021,0.021,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011603,,29.4%,0.294,0.294,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011603,,38.9%,0.389,0.389,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011603,,very common,0.1,1,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,0%,0,0,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,0.643%,0.00642674,0.00642674,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,0.9%,0.009,0.009,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,2%,0.02,0.02,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,2.1%,0.021,0.021,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,2.4%,0.024,0.024,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,2.7%,0.027,0.027,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,2.9%,0.029,0.029,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,25%,0.25,0.25,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,25.7%,0.257,0.257,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,26%,0.26,0.26,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,26.1%,0.261,0.261,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,3%,0.03,0.03,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,31.9%,0.319,0.319,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,35%,0.35,0.35,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,36%,0.36,0.36,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,37.2%,0.372,0.372,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,38%,0.38,0.38,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,38.1%,0.381,0.381,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,4%,0.04,0.04,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,4.35%,0.0434783,0.0434783,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,40.1%,0.401,0.401,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,42%,0.42,0.42,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,44%,0.44,0.44,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,47%,0.47,0.47,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,49.8%,0.498,0.498,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,5%,0.05,0.05,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,53%,0.53,0.53,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,7.6%,0.076,0.076,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,8.9%,0.089,0.089,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,,very common,0.1,1,PT,C0011603,Dermatitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0015230,placebo,0%,0,0,PT,C0011603,Dermatitis,TRUE,4.1,imatinib
CID100005291,CID000005291,C0015230,placebo,12.8%,0.128,0.128,PT,C0011603,Dermatitis,TRUE,4.1,imatinib
CID100005291,CID000005291,C0015230,placebo,5.2%,0.052,0.052,PT,C0011603,Dermatitis,TRUE,4.1,imatinib
CID100005291,CID000005291,C0235818,,infrequent,0.001,0.01,PT,C0085932,Dermatitis bullous,FALSE,4.1,imatinib
CID100005291,CID000005291,C0235818,,uncommon,0.001,0.01,PT,C0085932,Dermatitis bullous,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011606,,infrequent,0.001,0.01,PT,C0011606,Dermatitis exfoliative,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011606,,uncommon,0.001,0.01,PT,C0011606,Dermatitis exfoliative,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011991,,0.464%,0.00463679,0.00463679,PT,C0011991,Diarrhoea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011991,,0.5%,0.005,0.005,PT,C0011991,Diarrhoea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011991,,1%,0.01,0.01,PT,C0011991,Diarrhoea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011991,,1.3%,0.013,0.013,PT,C0011991,Diarrhoea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011991,,1.54%,0.0154242,0.0154242,PT,C0011991,Diarrhoea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011991,,2%,0.02,0.02,PT,C0011991,Diarrhoea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011991,,3%,0.03,0.03,PT,C0011991,Diarrhoea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0011991,,3.2%,0.032,0.032,PT,C0011991,Diarrhoea,FALSE,4.1,imatinib
