stitch_flat_id,label_umls_id,detection_method,label_concept_name,meddra_concept_type,meddra_umls_id,indication_name,sider_version
CID100123620,C0687133,NLP_precondition,Drug Interactions,PT,C0687133,Drug interaction,4.1
CID100123620,C0027430,NLP_precondition,Nasal Polyps,PT,C0027430,Nasal polyps,4.1
CID100123620,C0033860,NLP_indication,Psoriasis,PT,C0033860,Psoriasis,4.1
CID100123620,C2607914,NLP_precondition,Allergic rhinitis (disorder),PT,C2607914,Rhinitis allergic,4.1
CID100123620,C0037274,NLP_indication,Dermatologic disorders,PT,C0037274,Skin disorder,4.1
CID100123623,C0243001,NLP_indication,Abdominal Abscess,PT,C0243001,Abdominal abscess,4.1
CID100123623,C0004030,NLP_indication,Aspergillosis,PT,C0851807,Aspergillus infection,4.1
CID100123623,C0015967,NLP_indication,Fever,PT,C0015967,Body temperature increased,4.1
CID100123623,C0006840,NLP_indication,Candidiasis,PT,C0006840,Candida infection,4.1
CID100123623,C0014118,text_mention,Endocarditis,PT,C0014118,Endocarditis,4.1
CID100123623,C0026946,NLP_indication,Mycoses,PT,C0026946,Fungal infection,4.1
CID100123623,C0009450,NLP_indication,Communicable Diseases,PT,C0009450,Infection,4.1
CID100123623,C0025289,text_mention,Meningitis,PT,C0025289,Meningitis,4.1
CID100123623,C0027947,NLP_precondition,Neutropenia,PT,C0027947,Neutropenia,4.1
CID100123623,C0239295,NLP_indication,Oesophageal candidiasis,PT,C0239295,Oesophageal candidiasis,4.1
CID100123623,C0919659,NLP_indication,Oropharyngeal candidiasis,PT,C0919659,Oropharyngeal candidiasis,4.1
CID100123623,C0029443,text_mention,Osteomyelitis,PT,C0029443,Osteomyelitis,4.1
CID100123623,C0031154,NLP_indication,Peritonitis,PT,C0031154,Peritonitis,4.1
CID100123623,C0153252,NLP_precondition,Systemic candidiasis,PT,C0153252,Systemic candida,4.1
CID100123623,C0877445,NLP_indication,Candidemia,PT,C0153252,Systemic candida,4.1
CID100123631,C0019080,NLP_precondition,Hemorrhage,PT,C0518015,Haemoglobin,4.1
CID100123631,C0019080,NLP_precondition,Hemorrhage,PT,C0019080,Haemorrhage,4.1
CID100123631,C1800706,NLP_precondition,Idiopathic Pulmonary Fibrosis,PT,C1800706,Idiopathic pulmonary fibrosis,4.1
CID100123631,C0027651,text_mention,Neoplasms,PT,C0027651,Neoplasm,4.1
CID100123631,C0006826,text_mention,Malignant Neoplasms,PT,C0006826,Neoplasm malignant,4.1
CID100123631,C0007131,NLP_indication,Non-Small Cell Lung Carcinoma,PT,C0007131,Non-small cell lung cancer,4.1
CID100123634,C0016658,NLP_indication,Fracture,PT,C0016658,Fracture,4.1
CID100123634,C0016658,NLP_indication,Fracture,PT,C0016655,Multiple fractures,4.1
CID100123634,C0853662,NLP_indication,Oestrogen deficiency,PT,C0853662,Oestrogen deficiency,4.1
CID100123809,C0013384,text_mention,Dyskinetic syndrome,PT,C0013384,Dyskinesia,4.1
CID100123809,C0030567,NLP_indication,Parkinson Disease,PT,C0030567,Parkinson's disease,4.1
CID100123809,C0030567,NLP_indication,Parkinson Disease,PT,C0242422,Parkinsonism,4.1
CID100123809,C0270729,text_mention,Drug-induced parkinsonism,PT,C0242422,Parkinsonism,4.1
CID100124087,C0578870,NLP_indication,Chronic spontaneous urticaria,PT,C0578870,Chronic spontaneous urticaria,4.1
CID100124087,C0010200,text_mention,Coughing,PT,C0010200,Cough,4.1
CID100124087,C0332575,text_mention,Redness,PT,C0041834,Erythema,4.1
CID100124087,C0423153,text_mention,Lacrimation,PT,C0152227,Lacrimation increased,4.1
CID100124087,C1260880,text_mention,Rhinorrhea,PT,C0027441,Nasopharyngitis,4.1
CID100124087,C0033774,NLP_indication,Pruritus,PT,C0033774,Pruritus,4.1
CID100124087,C2607914,NLP_indication,Allergic rhinitis (disorder),PT,C2607914,Rhinitis allergic,4.1
CID100124087,C0035457,NLP_indication,"Rhinitis, Allergic, Perennial",PT,C0848309,Rhinitis perennial,4.1
CID100124087,C0018621,NLP_indication,Hay fever,PT,C1322281,Rhinitis seasonal,4.1
CID100124087,C1260880,text_mention,Rhinorrhea,PT,C1260880,Rhinorrhoea,4.1
CID100124087,C0018621,NLP_indication,Hay fever,PT,C0018621,Seasonal allergy,4.1
CID100124087,C0037383,text_mention,Sneezing,PT,C0037383,Sneezing,4.1
CID100124087,C0042109,NLP_indication,Urticaria,PT,C0042109,Urticaria,4.1
CID100125017,C0085631,text_mention,Agitation,PT,C0085631,Agitation,4.1
CID100125017,C0015672,text_mention,Fatigue,PT,C0004093,Asthenia,4.1
CID100125017,C0233633,text_mention,Thought retardation,PT,C0554976,Bradyphrenia,4.1
CID100125017,C0424091,text_mention,Decreased interest,PT,C0424091,Decreased interest,4.1
CID100125017,C0344315,text_mention,Depressed mood,PT,C0344315,Depressed mood,4.1
CID100125017,C0235198,text_mention,Unable to concentrate,PT,C0233414,Disturbance in attention,4.1
CID100125017,C0233477,text_mention,Dysphoria,PT,C0233477,Dysphoria,4.1
CID100125017,C0015672,text_mention,Fatigue,PT,C0015672,Fatigue,4.1
CID100125017,C0018379,text_mention,Guilt,PT,C0018379,Feeling guilty,4.1
CID100125017,C0917799,text_mention,Hypersomnia,PT,C0917799,Hypersomnia,4.1
CID100125017,C0917801,text_mention,Sleeplessness,PT,C0917801,Insomnia,4.1
CID100125017,C0024517,text_mention,"Major depressive disorder, single episode",PT,C1269683,Major depression,4.1
CID100125017,C1269683,NLP_indication,Major Depressive Disorder,PT,C1269683,Major depression,4.1
CID100125017,C0235198,text_mention,Unable to concentrate,PT,C1306341,Mental disability,4.1
CID100125017,C0424000,text_mention,Feeling suicidal (finding),PT,C0424000,Suicidal ideation,4.1
CID100125017,C0038663,text_mention,Suicide attempt,PT,C0038663,Suicide attempt,4.1
CID100125889,C0036572,NLP_indication,Seizures,PT,C0036572,Convulsion,4.1
CID100125889,C0740447,NLP_indication,Diabetic peripheral neuropathy,PT,C0011882,Diabetic neuropathy,4.1
CID100125889,C0014544,NLP_precondition,Epilepsy,PT,C0014544,Epilepsy,4.1
CID100125889,C0016053,NLP_indication,Fibromyalgia,PT,C0016053,Fibromyalgia,4.1
CID100125889,C0270549,NLP_indication,Generalized Anxiety Disorder,PT,C0270549,Generalised anxiety disorder,4.1
CID100125889,C0027796,NLP_indication,Neuralgia,PT,C0027796,Neuralgia,4.1
CID100125889,C0751495,NLP_indication,"Seizures, Focal",PT,C0751495,Partial seizures,4.1
CID100125889,C0032768,NLP_indication,Postherpetic neuralgia,PT,C0032768,Post herpetic neuralgia,4.1
CID100125889,C1565489,NLP_precondition,Renal Insufficiency,PT,C0035078,Renal failure,4.1
CID100125889,C1565489,NLP_precondition,Renal Insufficiency,PT,C1565489,Renal impairment,4.1
CID100125889,C0037929,NLP_indication,Spinal Cord Injuries,PT,C0037929,Spinal cord injury,4.1
CID100127909,C0017601,NLP_indication,Glaucoma,PT,C0017601,Glaucoma,4.1
CID100127909,C0020678,NLP_indication,Hypotrichosis,PT,C0020678,Hypotrichosis,4.1
CID100127909,C0028840,NLP_indication,Ocular Hypertension,PT,C0028840,Ocular hypertension,4.1
CID100127909,C0017612,NLP_indication,"Glaucoma, Open-Angle",PT,C0017612,Open angle glaucoma,4.1
CID100128549,C0027051,text_mention,Myocardial Infarction,PT,C0948089,Acute coronary syndrome,4.1
CID100128549,C0155626,text_mention,Acute myocardial infarction,PT,C0155626,Acute myocardial infarction,4.1
CID100128549,C0018801,text_mention,Heart failure,PT,C0018801,Cardiac failure,4.1
CID100128549,C0018802,text_mention,Congestive heart failure,PT,C0018802,Cardiac failure congestive,4.1
CID100128549,C0020538,NLP_indication,Hypertensive disease,PT,C0020538,Hypertension,4.1
CID100128549,C0857121,NLP_precondition,Hypertensive (finding),PT,C0020538,Hypertension,4.1
CID100128549,C0242698,text_mention,"Ventricular Dysfunction, Left",PT,C0242698,Left ventricular dysfunction,4.1
CID100128549,C0027051,text_mention,Myocardial Infarction,PT,C0027051,Myocardial infarction,4.1
CID100128549,C0035067,NLP_precondition,Renal Artery Stenosis,PT,C0035067,Renal artery stenosis,4.1
CID100128549,C1565489,NLP_precondition,Renal Insufficiency,PT,C0035078,Renal failure,4.1
CID100128549,C1565489,NLP_precondition,Renal Insufficiency,PT,C1565489,Renal impairment,4.1
CID100129228,C0036572,NLP_indication,Seizures,PT,C0036572,Convulsion,4.1
CID100129228,C0014544,NLP_precondition,Epilepsy,PT,C0014544,Epilepsy,4.1
CID100129228,C0238111,NLP_indication,Lennox-Gastaut syndrome,PT,C0238111,Lennox-Gastaut syndrome,4.1
CID100129806,C0027051,NLP_indication,Myocardial Infarction,PT,C0948089,Acute coronary syndrome,4.1
CID100129806,C0001973,text_mention,"Alcoholic Intoxication, Chronic",PT,C0085762,Alcohol abuse,4.1
CID100129806,C0001973,text_mention,"Alcoholic Intoxication, Chronic",PT,C0001973,Alcoholism,4.1
CID100129806,C0004153,text_mention,Atherosclerosis,PT,C0003850,Arteriosclerosis,4.1
CID100129806,C0020557,NLP_indication,Hypertriglyceridemia,PT,C0853692,Blood triglycerides increased,4.1
CID100129806,C0007222,NLP_indication,Cardiovascular Diseases,PT,C0007222,Cardiovascular disorder,4.1
CID100129806,C0038454,NLP_indication,Cerebrovascular accident,PT,C0038454,Cerebrovascular accident,4.1
CID100129806,C0010068,NLP_indication,Coronary heart disease,PT,C1956346,Coronary artery disease,4.1
CID100129806,C0011849,text_mention,Diabetes Mellitus,PT,C0011849,Diabetes mellitus,4.1
CID100129806,C0242339,text_mention,Dyslipidemias,PT,C0242339,Dyslipidaemia,4.1
CID100129806,C0023895,text_mention,Liver diseases,PT,C0239571,Foetor hepaticus,4.1
CID100129806,C0023895,text_mention,Liver diseases,PT,C0151763,Hepatocellular injury,4.1
CID100129806,C0020443,NLP_indication,Hypercholesterolemia,PT,C0020443,Hypercholesterolaemia,4.1
CID100129806,C0020473,text_mention,Hyperlipidemia,PT,C0020473,Hyperlipidaemia,4.1
CID100129806,C0020557,NLP_indication,Hypertriglyceridemia,PT,C0020557,Hypertriglyceridaemia,4.1
CID100129806,C0020676,text_mention,Hypothyroidism,PT,C0020676,Hypothyroidism,4.1
CID100129806,C0023895,text_mention,Liver diseases,PT,C0023895,Liver disorder,4.1
CID100129806,C0027051,NLP_indication,Myocardial Infarction,PT,C0027051,Myocardial infarction,4.1
CID100129806,C0027726,text_mention,Nephrotic Syndrome,PT,C0027726,Nephrotic syndrome,4.1
CID100129806,C0020445,text_mention,"Hypercholesterolemia, Familial",PT,C0020445,Type II hyperlipidaemia,4.1
CID100129806,C0020479,NLP_indication,Hyperlipoproteinemia Type III,PT,C0020479,Type III hyperlipidaemia,4.1
CID100129806,C0020445,text_mention,"Hypercholesterolemia, Familial",PT,C0745103,Type IIa hyperlipidaemia,4.1
CID100129806,C0342882,NLP_indication,Heterozygous familial hypercholesterolemia,PT,C0745103,Type IIa hyperlipidaemia,4.1
CID100130564,C0017168,NLP_precondition,Gastroesophageal reflux disease,PT,C0017168,Gastrooesophageal reflux disease,4.1
CID100130565,C0013295,NLP_indication,Duodenal Ulcer,PT,C0013295,Duodenal ulcer,4.1
CID100130565,C0018834,NLP_indication,Heartburn,PT,C0013395,Dyspepsia,4.1
CID100130565,C0267055,NLP_indication,Erosive esophagitis,PT,C0267055,Erosive oesophagitis,4.1
CID100130565,C0038358,NLP_indication,Gastric ulcer,PT,C0038358,Gastric ulcer,4.1
CID100130565,C0043515,NLP_indication,Zollinger-Ellison syndrome,PT,C0017150,Gastrinoma,4.1
CID100130565,C0017168,NLP_indication,Gastroesophageal reflux disease,PT,C0017168,Gastrooesophageal reflux disease,4.1
CID100130565,C0009450,NLP_indication,Communicable Diseases,PT,C0009450,Infection,4.1
CID100130881,C0020538,NLP_indication,Hypertensive disease,PT,C0020538,Hypertension,4.1
CID100130881,C0857121,NLP_precondition,Hypertensive (finding),PT,C0020538,Hypertension,4.1
CID100130881,C0020649,NLP_indication,Hypotension,PT,C0020649,Hypotension,4.1
CID100131535,C0015523,NLP_precondition,Factor XI Deficiency,PT,C0015523,Factor XI deficiency,4.1
CID100131535,C0859298,text_mention,Human immunodeficiency virus type,PT,C0019693,HIV infection,4.1
CID100131535,C0021051,NLP_indication,Immunologic Deficiency Syndromes,PT,C0021051,Immunodeficiency,4.1
CID100131535,C0009450,NLP_indication,Communicable Diseases,PT,C0009450,Infection,4.1
CID100132804,C0242339,text_mention,Dyslipidemias,PT,C0242339,Dyslipidaemia,4.1
CID100132804,C0020473,text_mention,Hyperlipidemia,PT,C0020473,Hyperlipidaemia,4.1
CID100132970,C0376358,NLP_indication,Malignant neoplasm of prostate,PT,C0376358,Prostate cancer,4.1
CID100132971,C0494165,NLP_precondition,Metastases to liver,PT,C0856554,Hepatic cancer metastatic,4.1
CID100132971,C0494165,NLP_precondition,Metastases to liver,PT,C0494165,Metastases to liver,4.1
CID100132971,C0376358,NLP_indication,Malignant neoplasm of prostate,PT,C0376358,Prostate cancer,4.1
CID100132999,C0340288,NLP_indication,Stable angina,PT,C0002962,Angina pectoris,4.1
CID100132999,C0264716,NLP_indication,Cardiac failure chronic,PT,C0264716,Cardiac failure chronic,4.1
CID100132999,C1956346,text_mention,Coronary Artery Disease,PT,C1956346,Coronary artery disease,4.1
CID100132999,C0232201,text_mention,Sinus rhythm,PT,C0232201,Sinus rhythm,4.1
CID100132999,C0749225,text_mention,Systolic dysfunction,PT,C0749225,Systolic dysfunction,4.1
CID100134018,C0740394,NLP_indication,Hyperuricemia,PT,C0235416,Blood uric acid increased,4.1
CID100134018,C0003868,text_mention,"Arthritis, Gouty",PT,C0018099,Gout,4.1
CID100134018,C0018099,NLP_indication,Gout,PT,C0018099,Gout,4.1
CID100134018,C0003868,text_mention,"Arthritis, Gouty",PT,C0003868,Gouty arthritis,4.1
CID100134018,C0221248,text_mention,Tophus,PT,C0221248,Gouty tophus,4.1
CID100134018,C0740394,NLP_indication,Hyperuricemia,PT,C0740394,Hyperuricaemia,4.1
CID100134018,C1565489,NLP_precondition,Renal Insufficiency,PT,C0035078,Renal failure,4.1
CID100134018,C1565489,NLP_precondition,Renal Insufficiency,PT,C1565489,Renal impairment,4.1
CID100134019,C0079731,NLP_indication,B-Cell Lymphomas,PT,C0079731,B-cell lymphoma,4.1
CID100134780,C0242656,text_mention,Disease Progression,PT,C0242656,Disease progression,4.1
CID100134780,C0031117,NLP_precondition,Peripheral Neuropathy,PT,C0031117,Neuropathy peripheral,4.1
CID100134780,C0026764,NLP_indication,Multiple Myeloma,PT,C0026764,Plasma cell myeloma,4.1
CID100134780,C0026764,NLP_indication,Multiple Myeloma,PT,C0032131,Plasmacytoma,4.1
CID100135113,C1283620,text_mention,"Sucrase-isomaltase deficiency, congenital",PT,C1283620,Sucrase-isomaltase deficiency,4.1
CID100145068,C0242184,NLP_indication,Hypoxia,PT,C0242184,Hypoxia,4.1
CID100145068,C0032961,text_mention,Pregnancy,PT,C0032961,Pregnancy,4.1
CID100145068,C0020542,text_mention,Pulmonary Hypertension,PT,C0020542,Pulmonary hypertension,4.1
CID100145068,C1145670,NLP_indication,Respiratory Failure,PT,C1145670,Respiratory failure,4.1
CID100147912,C0023467,NLP_precondition,"Leukemia, Myelocytic, Acute",PT,C0085669,Acute leukaemia,4.1
CID100147912,C0023467,NLP_precondition,"Leukemia, Myelocytic, Acute",PT,C0023467,Acute myeloid leukaemia,4.1
CID100147912,C0004030,NLP_indication,Aspergillosis,PT,C0851807,Aspergillus infection,4.1
CID100147912,C0006840,NLP_indication,Candidiasis,PT,C0006840,Candida infection,4.1
CID100147912,C0008582,text_mention,Chromoblastomycosis,PT,C0008582,Chromoblastomycosis,4.1
CID100147912,C0009186,text_mention,Coccidioidomycosis,PT,C0009186,Coccidioidomycosis,4.1
CID100147912,C0010414,text_mention,Infection by Cryptococcus neoformans,PT,C0010414,Cryptococcosis,4.1
CID100147912,C1688637,NLP_precondition,Intraoperative floppy iris syndrome,PT,C1735601,Floppy iris syndrome,4.1
CID100147912,C0026946,NLP_indication,Mycoses,PT,C0026946,Fungal infection,4.1
CID100147912,C0276758,text_mention,Fusariosis,PT,C0276758,Fusarium infection,4.1
CID100147912,C0018133,NLP_indication,Graft-vs-Host Disease,PT,C0018133,Graft versus host disease,4.1
CID100147912,C0376545,NLP_indication,Hematologic Neoplasms,PT,C0376545,Haematological malignancy,4.1
CID100147912,C0085393,NLP_precondition,Immunocompromised Host,PT,C0021051,Immunodeficiency,4.1
CID100147912,C0009450,text_mention,Communicable Diseases,PT,C0009450,Infection,4.1
CID100147912,C0024449,text_mention,Mycetoma,PT,C2350621,Mycetoma mycotic,4.1
CID100147912,C0027947,NLP_indication,Neutropenia,PT,C0027947,Neutropenia,4.1
CID100147912,C0239295,text_mention,Oesophageal candidiasis,PT,C0239295,Oesophageal candidiasis,4.1
CID100147912,C0919659,NLP_indication,Oropharyngeal candidiasis,PT,C0919659,Oropharyngeal candidiasis,4.1
CID100147912,C0030252,NLP_precondition,Palpitations,PT,C0030252,Palpitations,4.1
CID100147912,C0877445,text_mention,Candidemia,PT,C0153252,Systemic candida,4.1
CID100147912,C0553576,NLP_indication,Systemic mycosis,PT,C0553576,Systemic mycosis,4.1
CID100147912,C0043541,text_mention,Zygomycosis,PT,C0043541,Zygomycosis,4.1
CID100148121,C0746883,NLP_precondition,Febrile Neutropenia,PT,C0746883,Febrile neutropenia,4.1
CID100148121,C0333355,NLP_precondition,Mucositis,PT,C0333355,Mucosal inflammation,4.1
CID100148121,C0079774,NLP_indication,Peripheral T-Cell Lymphoma,PT,C0079774,Peripheral T-cell lymphoma unspecified,4.1
CID100148121,C0022661,NLP_precondition,"Kidney Failure, Chronic",PT,C0022661,Renal failure chronic,4.1
CID100148127,C0333641,NLP_indication,Atrophic,PT,C0333641,Atrophy,4.1
CID100148127,C1384606,NLP_indication,Dyspareunia,PT,C1384606,Dyspareunia,4.1
CID100148127,C0025320,NLP_indication,Menopause,PT,C0025320,Menopause,4.1
CID100148191,C0334634,text_mention,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",PT,C0334634,Mantle cell lymphoma,4.1
CID100148191,C0855138,NLP_indication,Mantle cell lymphoma refractory,PT,C0855138,Mantle cell lymphoma refractory,4.1
CID100148191,C0007134,NLP_indication,Renal Cell Carcinoma,PT,C0007134,Renal cell carcinoma,4.1
CID100148192,C0019163,NLP_precondition,Hepatitis B,PT,C0019163,Hepatitis B,4.1
CID100148211,C0027497,NLP_indication,Nausea,PT,C0027497,Nausea,4.1
CID100148211,C0006826,NLP_indication,Malignant Neoplasms,PT,C0006826,Neoplasm malignant,4.1
CID100148211,C0520904,NLP_indication,Postoperative Nausea,PT,C1868752,Procedural nausea,4.1
CID100148211,C0042963,NLP_indication,Vomiting,PT,C0042963,Vomiting,4.1
CID100150310,C0027051,NLP_indication,Myocardial Infarction,PT,C0948089,Acute coronary syndrome,4.1
CID100150310,C0155626,NLP_indication,Acute myocardial infarction,PT,C0155626,Acute myocardial infarction,4.1
CID100150310,C0002962,text_mention,Angina Pectoris,PT,C0002962,Angina pectoris,4.1
CID100150310,C0018801,NLP_precondition,Heart failure,PT,C0018801,Cardiac failure,4.1
CID100150310,C0018802,NLP_indication,Congestive heart failure,PT,C0018802,Cardiac failure congestive,4.1
CID100150310,C0011849,text_mention,Diabetes Mellitus,PT,C0011849,Diabetes mellitus,4.1
CID100150310,C0011881,text_mention,Diabetic Nephropathy,PT,C0011881,Diabetic nephropathy,4.1
CID100150310,C0020473,text_mention,Hyperlipidemia,PT,C0020473,Hyperlipidaemia,4.1
CID100150310,C0020538,NLP_indication,Hypertensive disease,PT,C0020538,Hypertension,4.1
CID100150310,C0020649,NLP_indication,Hypotension,PT,C0020649,Hypotension,4.1
CID100150310,C1277187,NLP_indication,Left ventricular systolic dysfunction,PT,C0242698,Left ventricular dysfunction,4.1
CID100150310,C0730345,NLP_precondition,Microalbuminuria,PT,C0730345,Microalbuminuria,4.1
CID100150310,C0027051,NLP_indication,Myocardial Infarction,PT,C0027051,Myocardial infarction,4.1
CID100150310,C0749225,NLP_indication,Systolic dysfunction,PT,C0749225,Systolic dysfunction,4.1
CID100150310,C0011860,NLP_precondition,"Diabetes Mellitus, Non-Insulin-Dependent",PT,C0011860,Type 2 diabetes mellitus,4.1
CID100150311,C0474395,text_mention,Behavior showing increased motor activity,PT,C0085631,Agitation,4.1
CID100150311,C0004153,text_mention,Atherosclerosis,PT,C0003850,Arteriosclerosis,4.1
CID100150311,C0242339,NLP_precondition,Dyslipidemias,PT,C0242339,Dyslipidaemia,4.1
CID100150311,C0151691,text_mention,High density lipoprotein decreased,PT,C0151691,High density lipoprotein decreased,4.1
CID100150311,C0549399,NLP_precondition,Low density lipoprotein increased,PT,C0151691,High density lipoprotein decreased,4.1
CID100150311,C0020443,NLP_indication,Hypercholesterolemia,PT,C0020443,Hypercholesterolaemia,4.1
